class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22
1,0.999851406,0.23743999,0.007576811,0.9996171,0.337995887,0.23813796,-0.034881808,0.999615669,0.628981292,0.341368437,0.069398455,0.871748447,0.331192315,0.346521884,0.032176618,0.903270721,0.603862643,0.439160287,0.027965778,0.757824659,0.350275815,0.439834833,-0.003016422,0.747358143,0.610554516,0.468571514,-0.005161356,0.694344223,0.334673882,0.468659401,-0.03853498,0.686458051,0.582690179,0.46767506,-0.054817226,0.697255194,0.355546921,0.463494688,-0.090260148,0.695899844,0.574375331,0.45845145,0.007630656,0.690998912,0.371808231,0.454645008,-0.026444364,0.699105501,0.5707919,0.446508408,0.008523989,0.999333143,0.420345277,0.447748482,-0.008495297,0.999369264,0.584735632,0.59147346,-0.156217068,0.955872357,0.400861919,0.597881198,-0.099612243,0.969993651,0.596728206,0.768590331,-0.064520597,0.944623888,0.396859705,0.76979363,-0.024017818,0.963992476,0.574902654,0.791158199,-0.07078439,0.719097555,0.416736603,0.795608282,-0.032631103,0.716184855,0.644607663,0.818836689,-0.327049822,0.916952491,0.344121784,0.811723888,-0.288876027,0.935457647
1,0.999852002,0.23759377,-0.014231683,0.999613941,0.33797583,0.238100246,-0.043149084,0.999594629,0.625838995,0.342761666,0.068073191,0.870220184,0.332210958,0.347155273,0.029324429,0.899977148,0.604374111,0.439821571,0.013734818,0.757056653,0.350251615,0.439307153,-0.01570804,0.742000043,0.611729622,0.469777167,-0.017508062,0.693252385,0.332531422,0.468991697,-0.053771045,0.68082732,0.582771063,0.469927937,-0.072283685,0.696221173,0.34720251,0.464205027,-0.104904555,0.690816462,0.574396968,0.460265815,-0.008444851,0.689410508,0.366824627,0.455265999,-0.039026499,0.693944275,0.570759594,0.44672209,0.008223408,0.999302149,0.420363694,0.447961092,-0.008183231,0.999332309,0.584758818,0.591469646,-0.166550279,0.956912458,0.40084517,0.597942829,-0.104799062,0.970526993,0.596779287,0.768230081,-0.061283838,0.945383072,0.39665693,0.769915462,-0.023147864,0.964214504,0.575381577,0.790578187,-0.067617178,0.714891613,0.416723162,0.795657098,-0.032010689,0.713906765,0.64394033,0.818719208,-0.332435727,0.917645216,0.343956232,0.811700821,-0.297481239,0.935193241
1,0.99985677,0.23774524,-4.76E-05,0.999619424,0.337859243,0.237904832,-0.023424963,0.999575853,0.625005603,0.342969954,0.055438578,0.86966449,0.332962722,0.347535133,0.001913992,0.896113753,0.60563457,0.439158052,-0.028907238,0.761238575,0.348001808,0.434628099,-0.148352548,0.74082166,0.613438189,0.468612283,-0.067100443,0.697904468,0.325965315,0.465422571,-0.199723005,0.680857718,0.584842086,0.468092501,-0.12056528,0.70085746,0.334575534,0.462457269,-0.253355116,0.691358864,0.576338351,0.458945841,-0.051190112,0.693339705,0.357886553,0.449624836,-0.17658858,0.693930268,0.570658445,0.446657896,0.008182308,0.999292672,0.420325309,0.448125124,-0.008144797,0.999317229,0.584775686,0.590970397,-0.171922997,0.958410621,0.400133431,0.597974181,-0.103386156,0.971125066,0.596811652,0.767413259,-0.072407484,0.946469903,0.396510392,0.770012975,-0.024122613,0.964719117,0.575479746,0.790018618,-0.079689823,0.712489009,0.416750133,0.795708895,-0.03408562,0.712308764,0.643890917,0.817503572,-0.347821414,0.919336677,0.343134403,0.811659038,-0.295794606,0.935688436
1,0.999863565,0.237713411,0.031505801,0.999628007,0.337815255,0.2374769,0.002727772,0.999571502,0.623699903,0.342937887,0.05415605,0.867851913,0.333670795,0.347655326,0.000654646,0.894611239,0.607454717,0.437786639,-0.045004107,0.765048742,0.347593457,0.43300128,-0.15846242,0.741866291,0.615578592,0.46740371,-0.09074758,0.702145875,0.32457906,0.463949531,-0.214684874,0.682579339,0.587983072,0.466364473,-0.143926069,0.705161631,0.337684304,0.460332692,-0.26723209,0.693471789,0.579304993,0.457559258,-0.068225004,0.697259068,0.358170956,0.446967185,-0.186453521,0.69618988,0.570597351,0.446299791,0.008352726,0.999294817,0.420241207,0.448164046,-0.00830883,0.999321759,0.584818661,0.590629697,-0.151654035,0.959938526,0.399631381,0.598037839,-0.102149166,0.971853137,0.596888363,0.767109513,-0.056132276,0.947860539,0.396496415,0.770020127,-0.020654956,0.965645492,0.575489581,0.790006638,-0.063835956,0.712271512,0.416765481,0.795584261,-0.030820362,0.712719798,0.644458115,0.815564752,-0.325992435,0.921452224,0.343217015,0.811652064,-0.29139477,0.937042534
1,0.999867916,0.236620829,0.030342426,0.999636948,0.337761492,0.23625052,-0.007197123,0.999561429,0.62243551,0.342476189,0.056124963,0.867830813,0.335119456,0.347849071,0.007623521,0.894019842,0.607549489,0.438328832,-0.042610854,0.769867897,0.352745593,0.434265375,-0.12272951,0.74023068,0.615609288,0.468172938,-0.078864031,0.706823826,0.333236039,0.46472621,-0.191908628,0.680590093,0.587963164,0.467422664,-0.13119489,0.709980786,0.352216691,0.460977405,-0.242230654,0.691734135,0.579289138,0.45842272,-0.067521632,0.7022053,0.364142269,0.447664797,-0.15001829,0.694921792,0.570523202,0.445919842,0.008902473,0.999306798,0.419982523,0.44808656,-0.00885113,0.999326646,0.584949553,0.590650082,-0.130620226,0.961170495,0.399614632,0.598262012,-0.099269897,0.972575545,0.596946478,0.767091393,-0.031226458,0.949120045,0.396410525,0.769973874,-0.007893609,0.966483951,0.575448096,0.790519834,-0.038086887,0.713278234,0.41639024,0.795320272,-0.016345274,0.711737812,0.646071196,0.814119518,-0.291053146,0.923063874,0.343776971,0.811711431,-0.272215813,0.938212991
1,0.999865294,0.235437393,0.022740114,0.99963814,0.337747753,0.234226033,-0.01351764,0.999547243,0.622480333,0.342011184,0.058831111,0.867912889,0.336097568,0.346951216,0.015196403,0.891003728,0.607347667,0.438375384,-0.008062248,0.773649693,0.353120714,0.43570739,-0.079175591,0.734267354,0.615382493,0.469555557,-0.044075418,0.710695446,0.336735338,0.465228409,-0.133204177,0.674817443,0.587773383,0.468817413,-0.095487796,0.713876426,0.353657454,0.461245,-0.186932951,0.686237454,0.579120278,0.459841549,-0.029935516,0.705981851,0.366496205,0.44909367,-0.106223956,0.689855218,0.570279717,0.445723683,0.009680653,0.999311447,0.419399291,0.447948128,-0.009642448,0.999326706,0.584984481,0.590884089,-0.110946551,0.96208483,0.399857581,0.599141002,-0.098933391,0.973272204,0.596953571,0.767001927,0.005891428,0.950163484,0.396395952,0.769921184,0.012035015,0.96721071,0.575262964,0.790704548,0.000950617,0.713729978,0.416001379,0.795141816,0.006410988,0.710289955,0.648062706,0.812196553,-0.253048867,0.924198925,0.345267177,0.811816037,-0.250881523,0.939047992
0,0.999981701,0.392450988,-0.412590116,0.999920964,0.321204007,0.393826306,-0.439626217,0.999896765,0.636253059,0.519924402,-0.406868249,0.977337539,0.316459835,0.520006895,-0.408633351,0.978468478,0.639294922,0.64953357,-0.443774462,0.911725223,0.316456974,0.645319819,-0.454049975,0.896925926,0.656301618,0.67601347,-0.474431157,0.865830719,0.299711466,0.675427377,-0.487808734,0.85213089,0.633604169,0.681361079,-0.517365098,0.865321636,0.323939294,0.676109016,-0.536527455,0.854680598,0.621010482,0.671573281,-0.462354839,0.870860934,0.339361906,0.667330086,-0.477371544,0.863328338,0.559810698,0.524481416,0.005202015,0.999804497,0.408587009,0.531573713,-0.00584074,0.999804616,0.618196547,0.611597121,-0.487012386,0.907377958,0.38237685,0.601730466,-0.324590504,0.923251808,0.596752644,0.77521795,-0.346724838,0.907072604,0.402230084,0.776852012,-0.204986975,0.93213433,0.582655311,0.799273193,-0.344431341,0.80188483,0.425466537,0.799781442,-0.206859127,0.766405702,0.66020292,0.810120225,-0.523679674,0.882095158,0.34873271,0.812113881,-0.39914301,0.912376761
0,0.999980748,0.374168485,-0.521777332,0.9999156,0.320417613,0.367141485,-0.466240019,0.999808252,0.633870721,0.50718534,-0.507411897,0.975800574,0.308798969,0.486632526,-0.395546764,0.979771137,0.634916246,0.626233876,-0.531911433,0.907982111,0.279282689,0.593981504,-0.426953048,0.903145611,0.657571435,0.657960773,-0.559212804,0.849467397,0.287767142,0.624415815,-0.446295291,0.845113039,0.635591328,0.663128555,-0.599564672,0.847729087,0.301132262,0.632302225,-0.499203116,0.847709239,0.618878007,0.655432284,-0.546799421,0.86020273,0.292230517,0.612317502,-0.449886799,0.860625505,0.560219765,0.508058906,-0.006096176,0.999898016,0.407289207,0.513972998,0.005582653,0.999864995,0.608691812,0.627241731,-0.40647155,0.869602263,0.377094358,0.630924761,-0.306791991,0.870972157,0.611560166,0.774902642,-0.24041082,0.850898683,0.401754051,0.77558291,-0.135071889,0.887952805,0.596614242,0.796308815,-0.238766268,0.741025031,0.423913747,0.798099041,-0.133798867,0.734276116,0.697008193,0.826547444,-0.451524019,0.815281808,0.347157359,0.814526677,-0.342410892,0.858939886
0,0.999982476,0.35339871,-0.45919621,0.999920785,0.323369473,0.349579602,-0.434865177,0.99982208,0.62992841,0.476220459,-0.42570132,0.977049291,0.309604704,0.4624663,-0.372088164,0.980682373,0.627136409,0.605952621,-0.423165143,0.91233027,0.287967265,0.584181368,-0.403423995,0.908918619,0.640372932,0.643885136,-0.443310112,0.856378138,0.278701514,0.612446487,-0.422976971,0.854669631,0.615519941,0.647471786,-0.480806768,0.854361236,0.295896411,0.617803514,-0.472533107,0.856665492,0.60215503,0.637538552,-0.436360091,0.865518749,0.280890077,0.601390004,-0.4253034,0.868310034,0.560288072,0.495013177,-0.002522866,0.999901831,0.409184575,0.500238955,0.001736549,0.999869645,0.606998444,0.627913892,-0.315212667,0.870405674,0.380061686,0.629069388,-0.245030895,0.876554012,0.60236764,0.775475979,-0.138119444,0.855161607,0.401890427,0.776128054,-0.08105056,0.892766476,0.584726989,0.798233449,-0.13521868,0.742680371,0.423888445,0.798285425,-0.080495805,0.730897963,0.68789804,0.83052218,-0.317542225,0.820988297,0.351668388,0.816413701,-0.273633152,0.863789678
0,0.999967158,0.395332128,-0.743993998,0.999802113,0.32175976,0.39372316,-0.701539874,0.999686301,0.625213444,0.525121093,-0.741481185,0.965468824,0.321286231,0.523110628,-0.656670928,0.981243312,0.621017814,0.65062058,-0.792985618,0.868975461,0.338208914,0.646709442,-0.721121669,0.914209425,0.639244676,0.682362437,-0.848581016,0.811878622,0.318505824,0.680188835,-0.773714721,0.862976789,0.616710842,0.686409295,-0.893138289,0.81269908,0.33918944,0.685466945,-0.835184813,0.866717875,0.603777945,0.678426325,-0.813133597,0.826109886,0.355010867,0.674435794,-0.749497652,0.880509555,0.560802758,0.529973686,-0.010685591,0.999851406,0.408094615,0.535046875,0.01010293,0.999863029,0.614499509,0.630366445,-0.65647465,0.909572184,0.385651231,0.637331843,-0.492546201,0.9066962,0.609071076,0.773056686,-0.299123734,0.880933583,0.399176359,0.769002378,-0.157209724,0.907653928,0.593678415,0.794053972,-0.277170479,0.775444329,0.417896152,0.794906497,-0.137332648,0.790402472,0.6573385,0.808834672,-0.563085675,0.829929769,0.332120806,0.80819577,-0.44072482,0.879455268
0,0.999966383,0.39168483,-0.74379766,0.999795854,0.322927028,0.388158023,-0.700155795,0.99969548,0.626046181,0.519270539,-0.739180565,0.964902937,0.321107209,0.516957641,-0.65781498,0.981122077,0.623044968,0.642590046,-0.786635101,0.861562967,0.337521613,0.635966122,-0.717131793,0.910395086,0.642759323,0.674032569,-0.840654016,0.79646033,0.317538321,0.672303557,-0.76811862,0.852564156,0.618061483,0.680215061,-0.884938359,0.797149003,0.337703615,0.67889446,-0.825751483,0.856970966,0.605731606,0.671453178,-0.805866003,0.811875701,0.354541898,0.666846514,-0.743488133,0.871963799,0.56119293,0.524107218,-0.010472221,0.999855816,0.408243954,0.528428853,0.009892355,0.999862969,0.613728404,0.637200952,-0.678146362,0.904146552,0.380237669,0.643364787,-0.52304709,0.902142286,0.609187841,0.77518189,-0.303058594,0.877472341,0.39916116,0.775548577,-0.170364514,0.904406071,0.594503462,0.796281219,-0.281984776,0.764295697,0.417887568,0.800531745,-0.152661636,0.779787719,0.659231603,0.810036302,-0.560972393,0.825335503,0.33243838,0.810414493,-0.440543026,0.874060333
0,0.999969542,0.383232057,-0.556571722,0.999814212,0.323831171,0.377407461,-0.500852704,0.999720812,0.626990736,0.512760043,-0.511329174,0.967323959,0.321230054,0.501591563,-0.431949437,0.981884301,0.62565279,0.63464576,-0.533443391,0.872210562,0.33054325,0.617317975,-0.470346838,0.916717708,0.646909654,0.665564477,-0.565254807,0.811623931,0.315461695,0.649854302,-0.498038113,0.863178313,0.620307267,0.670681834,-0.606755435,0.811977804,0.335774958,0.655604243,-0.547675788,0.866910636,0.60840708,0.661635935,-0.550162911,0.825367212,0.350063413,0.640021026,-0.49284023,0.880452156,0.561218798,0.51984334,-0.009786606,0.999866128,0.408283353,0.522475243,0.009095447,0.999869168,0.613335967,0.639384389,-0.455849826,0.902045906,0.382736415,0.639085531,-0.301851243,0.902231574,0.608084917,0.778303981,-0.251645833,0.878998339,0.399018973,0.77822876,-0.126430571,0.906395733,0.592630088,0.800376415,-0.245684072,0.767115712,0.417821795,0.802171409,-0.123663679,0.78137362,0.671684563,0.82838887,-0.45010072,0.829027116,0.333655179,0.813600242,-0.327617288,0.876963913
0,0.999972403,0.37334013,-0.481329799,0.999828756,0.324576288,0.368185997,-0.4641864,0.99974215,0.627605438,0.498959392,-0.442988336,0.969270945,0.321339995,0.491904646,-0.405792147,0.982785761,0.626357436,0.623195529,-0.454867095,0.877043724,0.327921659,0.6092875,-0.434368342,0.920236707,0.647356689,0.655596316,-0.481125295,0.817289889,0.312547028,0.643051565,-0.458635241,0.868768513,0.620035529,0.660661638,-0.519643128,0.81744498,0.335107416,0.644517899,-0.506778955,0.871979237,0.608007908,0.651379406,-0.470052212,0.830089569,0.3491638,0.632238567,-0.455250502,0.884358227,0.561235011,0.515108526,-0.007551407,0.999875069,0.408410937,0.517592132,0.006748348,0.99987489,0.61341089,0.637074649,-0.385305882,0.899508834,0.383205891,0.636037409,-0.247053295,0.90383625,0.607997179,0.779220223,-0.21977149,0.879850924,0.399039119,0.780038297,-0.100004591,0.908512056,0.591488242,0.803240001,-0.218118161,0.767493486,0.418082297,0.80288887,-0.100386687,0.777192056,0.679258525,0.833479524,-0.406033486,0.832797945,0.334378511,0.815877438,-0.287816048,0.879769683
0,0.999975026,0.351554513,-0.457589984,0.999842227,0.326315671,0.35004437,-0.452868581,0.999762833,0.626624763,0.467749268,-0.406251878,0.971250653,0.321639359,0.465627432,-0.38486281,0.983613312,0.626226187,0.604346156,-0.404161334,0.88202554,0.316561371,0.583664775,-0.407722503,0.922168851,0.646888614,0.637307763,-0.426542073,0.822060287,0.302434772,0.615231693,-0.429520041,0.871664286,0.618364871,0.639919877,-0.462907255,0.822083652,0.327670604,0.617375731,-0.475243688,0.874417901,0.606747925,0.631049573,-0.417413712,0.833843529,0.320975035,0.601042807,-0.427279294,0.885827899,0.560222983,0.500595868,0.001260761,0.999883294,0.408929795,0.502666116,-0.002182775,0.999880552,0.613261819,0.633343101,-0.320708156,0.897443414,0.383866787,0.631810069,-0.233290672,0.908098698,0.596962035,0.778650641,-0.144014806,0.881684661,0.398892224,0.779136956,-0.071797803,0.912081242,0.575778186,0.80209291,-0.140339687,0.77118665,0.417163163,0.802729011,-0.070412651,0.770016551,0.676850021,0.832335949,-0.318227887,0.83771199,0.338010311,0.817395985,-0.25980407,0.883384705
0,0.99997741,0.33717227,-0.404411137,0.999854088,0.329333186,0.338438004,-0.404536813,0.999780774,0.626136184,0.455750465,-0.353395998,0.973119199,0.321719587,0.453370959,-0.342429429,0.984168589,0.625953317,0.587607026,-0.36805746,0.884990811,0.318083495,0.573069811,-0.374284536,0.920259953,0.646467507,0.622818708,-0.39565438,0.823883593,0.303145736,0.608002007,-0.400281519,0.868243456,0.618008912,0.624741673,-0.434320986,0.824250758,0.328428924,0.608222425,-0.445750713,0.870982587,0.605705023,0.614351988,-0.382439196,0.83499217,0.322191715,0.592518687,-0.39365679,0.882065833,0.558821023,0.493824422,0.003744928,0.999890506,0.409154981,0.49511233,-0.004659072,0.99988538,0.613235414,0.632598519,-0.318915695,0.89548558,0.385318249,0.629731297,-0.21922031,0.911162019,0.593301952,0.778578401,-0.150503397,0.88230145,0.398887843,0.778569937,-0.071423739,0.914379895,0.570397735,0.801595807,-0.14764832,0.768188059,0.417166442,0.802265823,-0.071417235,0.756787598,0.659206569,0.826016724,-0.325354457,0.841145277,0.341712177,0.817924976,-0.260902077,0.88572669
0,0.999978662,0.323037416,-0.31279093,0.999861658,0.332159877,0.321743309,-0.31569618,0.9997949,0.624925852,0.437841028,-0.241890341,0.973103583,0.321695715,0.430692822,-0.23812747,0.982657731,0.623747408,0.560979128,-0.267455518,0.881239831,0.318099469,0.534526467,-0.270491749,0.907297969,0.644189954,0.598136067,-0.291406035,0.816841245,0.300146371,0.564745545,-0.292690128,0.851611257,0.616484404,0.597693503,-0.331441671,0.817837358,0.325025469,0.564859152,-0.341508895,0.854779661,0.604263842,0.581986308,-0.281455368,0.827749848,0.325909376,0.554096103,-0.291339517,0.865762651,0.558669746,0.487869799,0.012732073,0.999888122,0.410321087,0.487201035,-0.013485575,0.999880195,0.613382995,0.620254755,-0.294019341,0.89201653,0.387438089,0.623245001,-0.232019529,0.913598776,0.589229167,0.777017772,-0.187264532,0.881586194,0.398344338,0.778169632,-0.102744408,0.914684117,0.565122068,0.801150501,-0.188358903,0.762961745,0.416858077,0.80174315,-0.099444665,0.739607453,0.652720094,0.820797443,-0.38525629,0.842620492,0.34271872,0.817600846,-0.293005913,0.885169566
0,0.999979317,0.306986153,-0.315791398,0.999867082,0.333126754,0.310734451,-0.309540063,0.99980855,0.623102069,0.422272772,-0.238517255,0.972852528,0.321603954,0.41811505,-0.205743089,0.98116976,0.621014357,0.543117702,-0.269671142,0.882015347,0.318460345,0.520388961,-0.22516124,0.900835752,0.636897504,0.575659513,-0.294756383,0.815685809,0.300532132,0.548632026,-0.245834693,0.84289366,0.610267401,0.575487256,-0.337483376,0.817061245,0.322844505,0.549512148,-0.295808315,0.846630633,0.599145472,0.561926305,-0.284414202,0.826027334,0.327333063,0.540020108,-0.245811597,0.856760621,0.559385121,0.483723491,0.015372415,0.999881446,0.411613971,0.482677221,-0.016040144,0.999873698,0.612867296,0.61496985,-0.243978292,0.892999649,0.387897283,0.61683625,-0.216043457,0.918274462,0.587144494,0.776709914,-0.170623168,0.884570241,0.397012681,0.77707386,-0.101430885,0.917181373,0.563530803,0.800790191,-0.177302554,0.761717081,0.414135396,0.799487233,-0.103675172,0.726106584,0.653430939,0.817237258,-0.393330604,0.847545743,0.34446609,0.81740886,-0.311895132,0.887235701
0,0.99998033,0.290677756,-0.233272001,0.99987787,0.333775848,0.291065872,-0.259587407,0.999822438,0.620837092,0.405920655,-0.145895749,0.974023163,0.321052879,0.405242354,-0.172410846,0.98078835,0.616731226,0.520746708,-0.183790699,0.888806045,0.319066554,0.507888496,-0.203024313,0.898109019,0.63012439,0.554290473,-0.215290859,0.824760675,0.304211289,0.538829207,-0.230245039,0.839866698,0.605700672,0.553337634,-0.258853942,0.826496601,0.329715908,0.538433313,-0.283019096,0.844029367,0.593749106,0.541817307,-0.199460581,0.834366679,0.334271669,0.527114272,-0.225265369,0.853630066,0.557799697,0.47628206,0.02140283,0.999875009,0.411602706,0.476877362,-0.021799885,0.999858141,0.611243069,0.608998358,-0.217042863,0.896297157,0.39154467,0.60893327,-0.189340487,0.923012316,0.586807013,0.776605546,-0.165673465,0.88780719,0.397019535,0.774770021,-0.105833232,0.918527603,0.562742293,0.801016688,-0.175048694,0.763486087,0.414009511,0.796182573,-0.110219434,0.714379609,0.653985381,0.814624667,-0.387594193,0.85080117,0.349294156,0.817241669,-0.320230037,0.88737601
0,0.999980211,0.281482458,-0.23630482,0.999884844,0.333494246,0.280028582,-0.247182697,0.999830663,0.618135512,0.397390544,-0.14835833,0.974868298,0.314822465,0.392754734,-0.16597721,0.980178654,0.613235652,0.511986136,-0.1666843,0.893105805,0.317259848,0.495861679,-0.181386054,0.892083764,0.625571907,0.54579246,-0.191610426,0.83064431,0.304375768,0.528130174,-0.201999128,0.832729816,0.59961015,0.544557035,-0.233304977,0.832434833,0.329825282,0.526513457,-0.248307541,0.836898863,0.586642444,0.53291291,-0.180610359,0.839211404,0.334655285,0.515217781,-0.200279251,0.845944047,0.55681932,0.473002821,0.019367164,0.999871254,0.411045283,0.473171949,-0.019812431,0.9998492,0.604372084,0.607336581,-0.198580444,0.902514637,0.393679678,0.605421662,-0.129696637,0.928426564,0.587534666,0.775342524,-0.147059828,0.895095646,0.396725297,0.771810293,-0.068011768,0.923267126,0.563341796,0.800007641,-0.157696962,0.769648492,0.414023668,0.794004738,-0.07758908,0.714274585,0.647782326,0.814770579,-0.369053721,0.859851778,0.350332439,0.816667259,-0.284586936,0.892909527
0,0.99997896,0.264756501,-0.125908181,0.999890327,0.334297061,0.262204021,-0.149254411,0.999828756,0.612690926,0.381216317,-0.067285001,0.974139333,0.312787652,0.376391321,-0.102936596,0.976904988,0.610082388,0.494684935,-0.106853485,0.895645678,0.324197561,0.485265642,-0.144554213,0.88000536,0.622240603,0.526110291,-0.139906943,0.835088909,0.318367541,0.517748952,-0.175003171,0.820456445,0.5956738,0.525448978,-0.185056224,0.836991966,0.340583175,0.513409674,-0.225326538,0.825174272,0.58351922,0.514277399,-0.124074064,0.842823863,0.34763667,0.503674865,-0.166607648,0.834756911,0.555699468,0.465486854,0.018174389,0.999863446,0.410885155,0.465790749,-0.018744694,0.999829352,0.598753631,0.603709757,-0.188102514,0.909751892,0.397621691,0.602908969,-0.093830653,0.933592677,0.58779937,0.773430407,-0.143767342,0.902577758,0.396653742,0.770991087,-0.056191761,0.928088963,0.564395964,0.796859324,-0.155778527,0.772381306,0.414229572,0.792617023,-0.068443306,0.716248572,0.632796705,0.81552279,-0.374275416,0.868511081,0.350421369,0.816258311,-0.276453406,0.898539841
0,0.999895275,0.347490728,-0.362505376,0.999520957,0.346566051,0.346834391,-0.393868625,0.999255955,0.636156499,0.458755821,-0.326914817,0.938503802,0.336224139,0.462452471,-0.352090329,0.943674147,0.63348937,0.585969329,-0.345913976,0.835563898,0.343286514,0.580280423,-0.37997666,0.812466204,0.656571686,0.621599436,-0.371974021,0.7677356,0.33558166,0.615188897,-0.408736259,0.750432968,0.633440673,0.622917295,-0.413534284,0.769879818,0.358911991,0.615606844,-0.451311946,0.757675767,0.619282663,0.611745536,-0.36271596,0.771341085,0.367717832,0.603752196,-0.399300426,0.769473672,0.561163902,0.497693241,0.010318256,0.999255598,0.414008409,0.49765712,-0.01078586,0.999435067,0.611430883,0.618927956,-0.27881813,0.943205476,0.388689727,0.621493757,-0.183190182,0.967421889,0.583097219,0.775125921,-0.200257495,0.945688248,0.396542072,0.778798103,-0.113539338,0.95952189,0.562564254,0.800621629,-0.210371435,0.806597114,0.417579561,0.799904466,-0.123283513,0.739879251,0.681413651,0.818427265,-0.389465511,0.925875843,0.350000769,0.815561175,-0.289929867,0.933056772
0,0.999966443,0.401877165,-0.394770443,0.999837339,0.32686469,0.407651752,-0.395033091,0.999699652,0.637710631,0.534063816,-0.459363401,0.974494696,0.326253235,0.532336533,-0.411035001,0.978359699,0.635652483,0.667794228,-0.522518992,0.921455503,0.339346856,0.660930872,-0.463562816,0.920366406,0.655356824,0.698683977,-0.56472522,0.885652602,0.320369303,0.694918215,-0.497101098,0.886692107,0.63165468,0.703770101,-0.60441792,0.887894809,0.343541771,0.695906222,-0.542656124,0.88923192,0.617111266,0.693278909,-0.541018188,0.892944157,0.360275567,0.68694675,-0.483237386,0.897143364,0.559763014,0.538788497,-0.011162171,0.999775052,0.410881758,0.542390525,0.010654096,0.999811471,0.609113753,0.577387393,-0.613757968,0.914481997,0.375583559,0.580733478,-0.425958335,0.912913263,0.59670347,0.763335586,-0.411767423,0.883959413,0.389223278,0.749411166,-0.29013291,0.906695664,0.58046174,0.786940873,-0.401278973,0.813577771,0.402125239,0.772917092,-0.286488265,0.788919866,0.635150552,0.801854908,-0.601725996,0.837774575,0.339527696,0.800885379,-0.491231889,0.870693266
0,0.99996829,0.398906887,-0.490991294,0.999843001,0.327093869,0.404465497,-0.475576073,0.999704957,0.637158513,0.529963851,-0.530829728,0.975397587,0.325876355,0.52961421,-0.482945025,0.979664683,0.635309815,0.662069678,-0.576021612,0.920991123,0.337224513,0.657463551,-0.516048491,0.922255814,0.655178845,0.692963719,-0.614813626,0.883227825,0.317739695,0.690904796,-0.547257543,0.886713982,0.631532133,0.697332621,-0.652589738,0.885491073,0.342636406,0.693382144,-0.594809651,0.889181852,0.617058694,0.687196314,-0.59257853,0.89118576,0.359795749,0.685316086,-0.536189198,0.897602439,0.561793625,0.536866486,-0.010784425,0.999794424,0.41218102,0.539588749,0.010213547,0.999825478,0.608903646,0.603515983,-0.617809653,0.91110605,0.375884891,0.615522206,-0.422584325,0.908302009,0.596435428,0.769406557,-0.385147989,0.879262805,0.390834421,0.761016309,-0.285617977,0.905150175,0.580254853,0.791478038,-0.378124207,0.801754236,0.404310226,0.782738507,-0.275876909,0.784617722,0.641346216,0.810496986,-0.574004769,0.831291497,0.338951409,0.804808974,-0.462795734,0.868388593
0,0.999969423,0.397685587,-0.509283006,0.999846458,0.327877194,0.400312513,-0.501717031,0.999711812,0.636234105,0.526547313,-0.537861407,0.975446224,0.324966103,0.525797606,-0.502834916,0.979909182,0.635194778,0.659968317,-0.593993783,0.917362928,0.331897825,0.653238416,-0.555337071,0.918927193,0.656402647,0.691872358,-0.636744201,0.874884248,0.313521713,0.689889073,-0.59464699,0.878583252,0.632175922,0.694682181,-0.678721011,0.877222359,0.340124607,0.690711796,-0.648341179,0.881323099,0.617698133,0.684331596,-0.612826705,0.884711564,0.356637836,0.682219148,-0.579180062,0.891438723,0.562269509,0.535633683,-0.009893618,0.999811172,0.412610918,0.538866997,0.009372841,0.999838352,0.608025908,0.613175213,-0.621261418,0.904920995,0.375775278,0.615271568,-0.481676191,0.903634369,0.59604609,0.773270965,-0.374398559,0.873596787,0.392218471,0.76415813,-0.273031801,0.904130399,0.580038965,0.795129061,-0.369166613,0.792955577,0.405437171,0.787034631,-0.264454961,0.784118652,0.645540893,0.80905056,-0.573981643,0.825557172,0.338609904,0.805288613,-0.493082255,0.867655098
