class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22
0,0.99999094,0.533221781,-0.362592667,0.999855459,0.506515443,0.573898256,0.246821091,0.999337316,0.584165931,0.672598422,-0.391334713,0.97272855,0.506332934,0.680790544,0.357771128,0.48567152,0.51702863,0.802333057,-0.28763181,0.9515993,0.45176971,0.80575335,0.29608202,0.670470774,0.49028942,0.834569573,-0.318345726,0.920977712,0.433990151,0.837132156,0.284545869,0.633608103,0.471632987,0.835377216,-0.318931371,0.922992527,0.426105917,0.833844543,0.2431622,0.641952515,0.485313892,0.823709309,-0.282640249,0.922293782,0.443204254,0.821541488,0.272199869,0.639331102,0.802473426,0.705679536,-0.180663422,0.999709845,0.731528223,0.716529548,0.180112198,0.998991489,0.533256173,0.709918857,-0.38280189,0.936539412,0.464874864,0.733423471,0.151691899,0.534695446,0.605395854,0.893100142,-0.319270104,0.926917851,0.568009019,0.875852585,0.039691173,0.527265191,0.651334584,0.91431129,-0.306780398,0.91080308,0.617462277,0.893591762,0.023145342,0.570454359,0.500599563,0.938409328,-0.373238236,0.917362571,0.483277649,0.926230311,-0.068492316,0.569176674
0,0.999991119,0.533112228,-0.362108856,0.999856949,0.506499827,0.573218167,0.246821821,0.999333739,0.584472299,0.672532737,-0.3919985,0.972741067,0.506490469,0.680942237,0.356602252,0.484441668,0.518564284,0.801918626,-0.288179576,0.951333702,0.451373428,0.796839118,0.303445339,0.663845062,0.492618829,0.834129989,-0.319396079,0.920266449,0.432845742,0.83572948,0.29371658,0.627048016,0.472272873,0.83534801,-0.318649352,0.922127008,0.42748481,0.829494596,0.25292328,0.635766864,0.486755759,0.823074937,-0.282554299,0.92136246,0.446797818,0.815865874,0.280233651,0.633895576,0.802497447,0.705604196,-0.180799216,0.99971199,0.73147428,0.716401219,0.180253223,0.998978257,0.533176601,0.710019529,-0.388050199,0.937120795,0.464063913,0.733708739,0.147757351,0.531720102,0.606915236,0.892947376,-0.32189852,0.926093698,0.560383081,0.875015616,0.040458456,0.519165099,0.651474535,0.914140582,-0.308350831,0.909214199,0.609558523,0.892674804,0.025556939,0.562085152,0.500637829,0.938279331,-0.370863289,0.916905284,0.480431139,0.92771703,-0.063097447,0.563678622
0,0.999991298,0.533058941,-0.358489811,0.999855697,0.506485343,0.572394729,0.243434489,0.999324679,0.584511161,0.67250526,-0.392416626,0.972531915,0.505895495,0.680811942,0.350094557,0.485779464,0.518306911,0.802038789,-0.289424479,0.950977683,0.448961765,0.794550061,0.306885242,0.660458803,0.492209375,0.834512413,-0.320831686,0.91951704,0.433619171,0.834532082,0.297019899,0.623684287,0.472209305,0.835336566,-0.320078224,0.921332538,0.427223921,0.831545532,0.256099045,0.632638097,0.486692011,0.823420405,-0.283833295,0.920693517,0.44568783,0.818934739,0.283882618,0.631597996,0.802523971,0.705563664,-0.180540577,0.99970752,0.73131001,0.716337562,0.17999512,0.998942256,0.532554984,0.710353374,-0.38648954,0.936939359,0.463201106,0.733918428,0.14650178,0.526811957,0.608204007,0.892866313,-0.318351865,0.923898041,0.560865402,0.875005424,0.043250024,0.508010507,0.65167892,0.913899302,-0.304861873,0.905840278,0.610512316,0.892460942,0.02907728,0.549954414,0.500982642,0.938325226,-0.366789579,0.914552629,0.481815875,0.931139469,-0.058672279,0.554152966
0,0.999991596,0.532973886,-0.353481412,0.999855876,0.505911231,0.570954382,0.243082553,0.999317229,0.584450781,0.672418058,-0.389310628,0.972471297,0.505972564,0.679070294,0.351323754,0.486067146,0.518113196,0.802205682,-0.290088117,0.951131582,0.447856575,0.790846109,0.334138423,0.660234034,0.492092162,0.835090339,-0.321689487,0.919656873,0.43401596,0.828328013,0.325446934,0.624099076,0.47196278,0.83532536,-0.321068078,0.921547711,0.425562829,0.825272262,0.287126511,0.633277059,0.486552179,0.823955238,-0.28464812,0.921138883,0.44363904,0.813549995,0.313318789,0.632704735,0.80245465,0.705533564,-0.180043906,0.999703944,0.730870664,0.716072083,0.179497674,0.998907089,0.529111505,0.710593164,-0.384208143,0.936642706,0.462477028,0.734138012,0.146464005,0.521769047,0.610096514,0.892862439,-0.317519516,0.922748327,0.561718643,0.874875247,0.045148108,0.499269754,0.65244168,0.91282928,-0.304289788,0.903908908,0.611735225,0.892042041,0.031318057,0.540706813,0.501021802,0.938252747,-0.354523242,0.913052738,0.486893505,0.933949769,-0.057523776,0.546700656
0,0.999990344,0.527386129,-0.341373771,0.999817193,0.504332006,0.558948994,0.259346932,0.999230385,0.586585939,0.664594769,-0.376467049,0.969655156,0.512802303,0.670768261,0.361671239,0.469338685,0.52228713,0.787187457,-0.260994136,0.94728744,0.476167977,0.778132319,0.312246501,0.627863586,0.501732349,0.823233902,-0.291054755,0.914901197,0.448645055,0.817179322,0.303768665,0.592739284,0.479760528,0.824321926,-0.288268417,0.916956544,0.441200286,0.817324281,0.264785349,0.601919532,0.491465747,0.811636329,-0.253755599,0.915753245,0.46722582,0.792732596,0.290119588,0.603667855,0.801192582,0.696475863,-0.181125075,0.99962908,0.731001556,0.704122126,0.180574521,0.998752892,0.514484048,0.709389985,-0.32092911,0.935343266,0.478227645,0.746795595,0.1781203,0.522894919,0.613149822,0.889618516,-0.247798413,0.923555791,0.600827813,0.879395187,0.110238001,0.497516513,0.661412179,0.911977291,-0.233941227,0.905846655,0.649712861,0.894934773,0.099490374,0.534723043,0.498595178,0.931573868,-0.275594443,0.915155888,0.5043782,0.927993476,0.029536707,0.541751921
0,0.999990165,0.526442647,-0.340912282,0.999808252,0.504374206,0.559231579,0.258868098,0.999213219,0.587610543,0.66346252,-0.37717104,0.968925953,0.514509976,0.671131968,0.355241001,0.465947747,0.52275455,0.786073506,-0.260634303,0.946261048,0.480335742,0.779158056,0.298564821,0.616517723,0.502457321,0.821929812,-0.291027308,0.91350925,0.451141864,0.820775509,0.288689256,0.581460774,0.481070995,0.822652459,-0.287742078,0.915458262,0.443703204,0.820388436,0.248588949,0.590554893,0.492003202,0.810222924,-0.253252089,0.913970292,0.471758574,0.798663497,0.275792718,0.593315184,0.801189482,0.695876479,-0.181755006,0.999608636,0.731491625,0.70349443,0.181197867,0.998722911,0.514679372,0.708510756,-0.323787659,0.935564578,0.478786051,0.747660995,0.17712298,0.526939869,0.603516757,0.885241628,-0.246497408,0.923884988,0.602458358,0.8832618,0.104004517,0.498708874,0.65800488,0.910704315,-0.232259154,0.906360269,0.651322246,0.898674369,0.093191907,0.534246325,0.496956587,0.931191325,-0.271989554,0.916075528,0.508370697,0.928163707,0.020865085,0.542178631
0,0.999989867,0.521264911,-0.349978417,0.999795854,0.504385054,0.551462471,0.255311131,0.999185383,0.587475777,0.660063207,-0.382514626,0.969073653,0.518355072,0.667355657,0.353533566,0.466069758,0.522880614,0.783991218,-0.263715059,0.947556019,0.486727238,0.778973877,0.298831344,0.607351363,0.509413123,0.819773495,-0.292942315,0.91534555,0.461109698,0.8203637,0.287740797,0.5724231,0.484364271,0.821544766,-0.288030714,0.917298615,0.455278873,0.819199562,0.248135716,0.581045747,0.493213266,0.809753239,-0.256808668,0.915563226,0.476836473,0.8005808,0.277336091,0.584392667,0.796611249,0.69080621,-0.184598789,0.999552608,0.729856372,0.699112236,0.183958799,0.998652935,0.495512307,0.713197947,-0.266217083,0.935166061,0.480541319,0.753735304,0.180626512,0.533193231,0.603610158,0.885453403,-0.139835939,0.923520267,0.623375535,0.88852644,0.176017329,0.501758456,0.661527991,0.909100235,-0.119868577,0.90729934,0.677957773,0.902851284,0.172381908,0.535037935,0.497123092,0.929498851,-0.125833899,0.915957689,0.5205037,0.928894401,0.116059624,0.542186618
0,0.999989152,0.518950522,-0.340151817,0.999789715,0.506358802,0.549909234,0.281256646,0.999155283,0.587447643,0.65741688,-0.368404418,0.969168603,0.52436161,0.665212095,0.398020118,0.459891587,0.523058355,0.782844305,-0.24131839,0.948846459,0.481562585,0.778636336,0.346973896,0.596599996,0.51108849,0.817972541,-0.269316435,0.917339742,0.462512285,0.816465259,0.338426411,0.561625004,0.485332221,0.82008189,-0.271095991,0.91933924,0.455428451,0.8173998,0.303729892,0.569830537,0.494393677,0.808105767,-0.234590277,0.917291284,0.478047043,0.796072483,0.327658713,0.573467314,0.79537946,0.687321544,-0.185292006,0.99950242,0.732156038,0.695553958,0.184637979,0.998576581,0.487753451,0.715375423,-0.239302829,0.933232009,0.483332902,0.75224489,0.185004801,0.535387516,0.599822402,0.884847283,-0.111692607,0.9215886,0.631087899,0.889914513,0.194981769,0.503349423,0.661445737,0.907696426,-0.091640919,0.907156467,0.684213221,0.90242976,0.192453682,0.534413218,0.497328341,0.928606868,-0.093399055,0.913970947,0.526416242,0.92901814,0.142772347,0.53980583
0,0.999988973,0.517979503,-0.336936325,0.999786735,0.506635308,0.549406886,0.281632543,0.999128103,0.587431729,0.656108499,-0.369077563,0.969060004,0.5265131,0.664037585,0.418807656,0.445575058,0.522996604,0.782038093,-0.246061623,0.948974311,0.488610804,0.766672194,0.396190435,0.582649291,0.509939313,0.817440987,-0.274492204,0.917484879,0.465913981,0.794374287,0.391966552,0.549581707,0.484808236,0.819245636,-0.277182847,0.919722974,0.465110391,0.790683687,0.360701293,0.557410061,0.494140357,0.80747354,-0.239867955,0.917688012,0.480763912,0.78153038,0.37923491,0.561174572,0.795246899,0.68627125,-0.185255349,0.999490559,0.732126474,0.695027053,0.184603795,0.998565614,0.491416305,0.715640128,-0.251016736,0.933630407,0.488148957,0.756229997,0.194483355,0.541495264,0.606407344,0.884372115,-0.142728135,0.923629344,0.63167578,0.889666915,0.182701603,0.514825821,0.661958694,0.905918717,-0.124693215,0.910264432,0.683403552,0.904078305,0.176946431,0.542958081,0.497472078,0.928789794,-0.134499565,0.915836811,0.523383558,0.931014419,0.121393256,0.547723651
0,0.999989033,0.517630994,-0.337666214,0.999781549,0.506826878,0.550589681,0.261574298,0.999111652,0.587567568,0.656039596,-0.370943844,0.969581723,0.525572181,0.664467573,0.377071202,0.451411992,0.523463249,0.782696724,-0.250651538,0.950191319,0.487332404,0.771381557,0.333180279,0.582184017,0.509403944,0.818205178,-0.279817998,0.919005573,0.46457684,0.805164039,0.319539607,0.548579156,0.484420747,0.819816887,-0.281506121,0.921274364,0.460676312,0.799472213,0.285761565,0.556102753,0.494157314,0.808097959,-0.244457558,0.919206083,0.477775186,0.78188026,0.314152658,0.560757637,0.795335829,0.685751081,-0.184151635,0.999450326,0.73210448,0.695283532,0.183519661,0.998507261,0.492925644,0.716534793,-0.242339984,0.9347018,0.488913655,0.758526862,0.186101764,0.550759673,0.613896608,0.884441197,-0.126282707,0.924768209,0.627603233,0.889649868,0.172427565,0.521853983,0.664722443,0.906172633,-0.107593842,0.911790967,0.685667753,0.90573293,0.16816926,0.545671046,0.49914822,0.92900598,-0.116835468,0.916422546,0.523965299,0.933466434,0.110680528,0.55073297
0,0.999986231,0.500220001,-0.316858351,0.999786258,0.507200956,0.536360025,0.311841905,0.998910248,0.587751389,0.638938546,-0.351051658,0.972119808,0.527480781,0.648146451,0.530285835,0.434512854,0.527778566,0.76206547,-0.229850978,0.955163002,0.442774206,0.703417897,0.589558482,0.568057597,0.525602698,0.801140189,-0.255697966,0.925949931,0.422906548,0.714236736,0.609729111,0.537837625,0.496370524,0.804585755,-0.25806725,0.928320527,0.408599526,0.706783652,0.585117996,0.543730736,0.49788937,0.794403017,-0.222946405,0.925784707,0.421487272,0.704402566,0.580258429,0.546104789,0.79056567,0.669599175,-0.197114259,0.999097228,0.732788503,0.67886287,0.196534544,0.998142064,0.489458263,0.719823718,-0.232591391,0.937550366,0.537141681,0.758201063,0.149397686,0.584331453,0.630425155,0.882359028,-0.068986975,0.928339362,0.656309903,0.895999074,0.202343628,0.557804823,0.681875169,0.894547582,-0.045112193,0.917179525,0.714614511,0.926049352,0.204961464,0.573123634,0.511726856,0.929089725,-0.032905154,0.918915987,0.555581391,0.941055894,0.154379576,0.571747124
0,0.999985278,0.499725878,-0.318750054,0.999784768,0.507291555,0.536518455,0.334433734,0.998888493,0.587704659,0.63873148,-0.354765028,0.972708821,0.529923439,0.647422612,0.506823957,0.427122563,0.529736638,0.761760354,-0.227119908,0.956892431,0.47407642,0.728165925,0.496833473,0.565389872,0.527544022,0.79986006,-0.253195912,0.92845118,0.439254493,0.746702135,0.502840936,0.536299407,0.498147339,0.803653717,-0.254147768,0.930790961,0.428991407,0.74060905,0.470341563,0.541604042,0.499985337,0.793328822,-0.218322158,0.928080261,0.436165035,0.734112859,0.481184304,0.54269129,0.790465713,0.669882476,-0.203441083,0.998938918,0.733813703,0.679435372,0.202825904,0.998039305,0.4854123,0.715906501,-0.226130173,0.93493259,0.525176525,0.760541439,0.1507698,0.602209032,0.572525024,0.863440156,-0.053965252,0.925347209,0.660724342,0.897742391,0.224513203,0.576739073,0.638498247,0.884462059,-0.02981258,0.915470541,0.717235386,0.927789569,0.228694409,0.590530336,0.49513489,0.924777985,-0.017181097,0.916269064,0.56696856,0.946820378,0.182771981,0.585687637
0,0.999984443,0.495932102,-0.369032115,0.999791622,0.508012414,0.530074835,0.331489831,0.998865843,0.587777019,0.63353914,-0.401506633,0.973511875,0.53320688,0.643905103,0.47875151,0.41849193,0.531359076,0.749893844,-0.262249112,0.958121836,0.485216051,0.732735097,0.462809801,0.554007113,0.532613039,0.787601948,-0.290173948,0.930392027,0.449024379,0.754529417,0.462495536,0.526386797,0.502222717,0.791246057,-0.290061831,0.932672858,0.441169262,0.750307381,0.430054128,0.531386733,0.501755834,0.78024137,-0.252735883,0.929616868,0.449345559,0.742954075,0.446877509,0.532117188,0.78822875,0.663750887,-0.211927116,0.998932183,0.734084547,0.6725021,0.211332127,0.9980371,0.490524709,0.720842898,-0.285924405,0.936066926,0.51678592,0.754035473,0.147510767,0.60476619,0.634943902,0.877479851,-0.14763996,0.928139448,0.654449463,0.893590093,0.203796133,0.582289636,0.690350771,0.907361329,-0.125797167,0.918866634,0.70991677,0.927252114,0.203677312,0.597419024,0.515823126,0.926917911,-0.137392119,0.919557691,0.558210015,0.941182613,0.150025919,0.589848161
0,0.999983966,0.493636549,-0.35480693,0.999801457,0.51146704,0.524902463,0.349858016,0.998879433,0.587509215,0.63059479,-0.391033769,0.974254251,0.536384463,0.640017331,0.509519994,0.408169627,0.532804906,0.74670589,-0.229374588,0.958924413,0.48994258,0.730442524,0.491513014,0.54216677,0.534681022,0.783754945,-0.253295749,0.931679249,0.450032562,0.752347231,0.496314317,0.516454995,0.503968656,0.787747741,-0.255785406,0.933901072,0.443295211,0.747765303,0.462590754,0.521231532,0.502792716,0.777659535,-0.220222175,0.930659115,0.45150888,0.740777969,0.474123538,0.52169019,0.787919521,0.661233425,-0.213334426,0.998954654,0.737887561,0.669315219,0.212747976,0.998081446,0.493231505,0.721894622,-0.285384357,0.936860859,0.515957177,0.747434437,0.149049968,0.601747096,0.65037781,0.882746518,-0.148254156,0.929918885,0.653183043,0.892943382,0.195181847,0.58350879,0.706630111,0.907118201,-0.12629196,0.921774089,0.708806336,0.923971534,0.194829255,0.600579858,0.528647542,0.929199874,-0.133164421,0.921845138,0.553973973,0.937681496,0.143609866,0.590305805
0,0.999983966,0.494119078,-0.352463096,0.999811232,0.512214899,0.525190234,0.354202271,0.998915315,0.586567879,0.631100833,-0.388142824,0.975143909,0.53570044,0.639539123,0.489042103,0.409184724,0.533082187,0.748160005,-0.225737661,0.960095882,0.496401161,0.735045433,0.435386121,0.537711382,0.53378433,0.784482181,-0.252901495,0.933384359,0.458732694,0.75638938,0.428900063,0.511546731,0.504107535,0.788121641,-0.253256589,0.935456634,0.457492828,0.752479911,0.391633272,0.516097367,0.502910852,0.778502882,-0.216267824,0.931973755,0.468143255,0.743412375,0.413904816,0.516114295,0.786887467,0.663126945,-0.219895452,0.999013186,0.736657262,0.669976354,0.219280228,0.998175383,0.493436038,0.724309981,-0.300831556,0.937898636,0.505733132,0.745100141,0.149441734,0.596236169,0.658682823,0.890181184,-0.177118868,0.931616008,0.650802672,0.891331315,0.194683313,0.57886076,0.713463485,0.910171866,-0.154997334,0.924026728,0.708406925,0.922417045,0.194699839,0.596301556,0.542020142,0.934895992,-0.159789994,0.924278319,0.546486378,0.937258601,0.142555222,0.585836589
0,0.999984026,0.494784206,-0.351917028,0.999823451,0.515505493,0.523945212,0.378494531,0.998958647,0.585627556,0.630697429,-0.386848718,0.976287305,0.536779046,0.63924408,0.49383086,0.408392847,0.53382647,0.748354495,-0.222942844,0.962136209,0.500886202,0.737396419,0.435402632,0.532637298,0.534120321,0.783934832,-0.251236439,0.936583757,0.46554327,0.761618555,0.431349725,0.50518477,0.504896998,0.787322164,-0.248725325,0.938403487,0.465051532,0.758311391,0.393816471,0.509245694,0.503353238,0.778390467,-0.212314874,0.934671402,0.476701349,0.750727773,0.414222747,0.508857846,0.786965072,0.66314882,-0.226381898,0.999068677,0.738659501,0.669143558,0.225749254,0.998274744,0.493391365,0.726969421,-0.295043975,0.938476384,0.501211941,0.742651284,0.150279149,0.585973918,0.6603598,0.892940879,-0.157335207,0.932054818,0.649882197,0.891238809,0.217263058,0.570780277,0.717036963,0.919867992,-0.130665898,0.925299287,0.707520485,0.921178818,0.220375702,0.58901614,0.540030003,0.936728954,-0.121744283,0.925845921,0.537978053,0.936047912,0.170321837,0.579156518
0,0.99998033,0.477656037,-0.343752772,0.999832094,0.51537317,0.507152617,0.374427289,0.998945534,0.585753024,0.613656104,-0.373240739,0.976951122,0.535196781,0.621199608,0.536208868,0.391564876,0.537593126,0.722811878,-0.209328651,0.961479068,0.463982821,0.674508452,0.51490134,0.509812176,0.542547762,0.758244455,-0.234596014,0.935179353,0.449967265,0.690364182,0.527778387,0.485501736,0.512912691,0.759273648,-0.234546259,0.937073171,0.442948997,0.683301985,0.496843606,0.489535153,0.510148764,0.747727096,-0.19906956,0.932949603,0.453447551,0.678539038,0.49914363,0.488631994,0.783259928,0.649038672,-0.225396559,0.999104142,0.731022298,0.654557467,0.224856913,0.998307645,0.506052554,0.726277769,-0.364785641,0.938904524,0.499245793,0.731318772,0.131325483,0.584107697,0.663864374,0.893726349,-0.29239437,0.934339046,0.624679327,0.872909725,0.153180853,0.566761374,0.715033412,0.920783877,-0.277631402,0.927271605,0.677930534,0.883332729,0.152297318,0.588577986,0.542763412,0.936363995,-0.326229334,0.928199947,0.525923371,0.927820385,0.10123805,0.577099383
0,0.999979794,0.476159334,-0.318108767,0.999837935,0.514812589,0.504720628,0.379154474,0.998977602,0.584472001,0.611145496,-0.342660546,0.976263881,0.534877121,0.614867628,0.526255906,0.377857327,0.537857413,0.719117045,-0.150434017,0.95629245,0.472689867,0.681858778,0.490354657,0.488088936,0.541871369,0.754461884,-0.170311376,0.927440405,0.449803799,0.708847225,0.498331606,0.466788799,0.512603939,0.75567627,-0.170517579,0.929381669,0.443368286,0.702947497,0.464361697,0.470954359,0.510576606,0.743404746,-0.140469804,0.924907625,0.454684585,0.696060896,0.472829014,0.47009778,0.781516016,0.644373834,-0.225820407,0.999147296,0.730425537,0.650079012,0.225272641,0.998381376,0.506743073,0.725855231,-0.351735532,0.939571381,0.499226242,0.73064822,0.128122494,0.576759517,0.670457184,0.896798909,-0.30539158,0.936519384,0.630568862,0.875833333,0.12850444,0.562664449,0.719094098,0.922104239,-0.29203555,0.929648519,0.680977285,0.89021647,0.125548676,0.585483611,0.546873033,0.936306775,-0.318890244,0.930810988,0.52614671,0.928422451,0.080106631,0.574287176
0,0.999973714,0.465968609,-0.323456287,0.99986428,0.518903792,0.49509564,0.441951126,0.999059975,0.581646025,0.5968256,-0.376522452,0.976233065,0.540786147,0.609097064,0.560561478,0.32889843,0.540040731,0.70762223,-0.190183297,0.949799895,0.502544761,0.689025879,0.458718836,0.426148295,0.543347597,0.740030646,-0.216189429,0.918866456,0.481725186,0.712482393,0.46696353,0.412937611,0.51682806,0.741388202,-0.202595368,0.920013368,0.478643805,0.708028913,0.42302677,0.41706416,0.51532793,0.731313348,-0.174341068,0.913290918,0.46107173,0.700907052,0.434334397,0.414647728,0.774358988,0.63840872,-0.245312348,0.99925518,0.731466591,0.64571172,0.244799554,0.998570263,0.507463515,0.72756207,-0.386027604,0.935263216,0.50522083,0.731650472,0.136742637,0.545336902,0.666813254,0.898067772,-0.316532552,0.935781658,0.639776409,0.88231498,0.157214507,0.535907924,0.716109991,0.926936328,-0.300865799,0.931834996,0.681284606,0.910626411,0.15668039,0.575463295,0.53979367,0.934864998,-0.328736573,0.932951987,0.52222389,0.928915501,0.115469448,0.556480229
0,0.999972761,0.461258352,-0.322396755,0.999873877,0.519405961,0.492398441,0.469211966,0.999082506,0.582475424,0.591852546,-0.38056457,0.976866424,0.540427089,0.609966397,0.576073945,0.317250878,0.541526198,0.702400506,-0.195738375,0.950441778,0.502579272,0.689208865,0.479036123,0.410119563,0.543947637,0.733951867,-0.222406283,0.919848323,0.469509661,0.712012827,0.488031894,0.398420036,0.519846499,0.735998034,-0.203973129,0.920690715,0.463292003,0.708178282,0.442136556,0.402371645,0.518361688,0.724721849,-0.176421136,0.913411081,0.459204942,0.701159239,0.453220397,0.3997536,0.774428368,0.635782778,-0.251611948,0.999297261,0.733594358,0.642101586,0.251102597,0.9986462,0.507381082,0.727299511,-0.369924426,0.934718549,0.505138755,0.730153501,0.138162389,0.536425352,0.66580224,0.897969365,-0.28513509,0.936629355,0.639848888,0.882999063,0.168161124,0.528742075,0.715154946,0.927621067,-0.267683834,0.933329165,0.682308376,0.911793888,0.169432297,0.573083639,0.538773835,0.934818923,-0.28974089,0.934404612,0.518949032,0.929116905,0.126451358,0.552337527
1,0.999968052,0.309991151,0.026305588,0.999995828,0.516008019,0.355491042,0.574019432,0.997925818,0.690697432,0.387080044,-0.124821119,0.997296274,0.547965765,0.457388878,0.627831876,0.086384661,0.711054862,0.508084416,-0.288187087,0.978777945,0.492103606,0.566190779,0.50819391,0.139511451,0.728690565,0.540140629,-0.335358828,0.958742023,0.488149434,0.592531085,0.478850901,0.134407789,0.701102793,0.543055475,-0.357667506,0.957090437,0.471914917,0.594814181,0.416262448,0.139108464,0.690836251,0.534425855,-0.292886555,0.946216404,0.480694741,0.584863782,0.471244901,0.153599441,0.635032594,0.512366951,-0.192910537,0.999717593,0.578845143,0.529790998,0.192795813,0.998388469,0.620771229,0.687805235,-0.438835412,0.959977031,0.561379135,0.696481884,-0.109304033,0.550672054,0.672658265,0.890859306,-0.672894597,0.908710539,0.629495978,0.890192509,-0.34757784,0.548701227,0.719135225,0.922313869,-0.698348522,0.734406769,0.658167303,0.919890881,-0.379824221,0.544597805,0.556295335,0.946076751,-0.909175456,0.890742004,0.478357524,0.930005848,-0.544826567,0.64728862
1,0.999954998,0.307123482,0.065428324,0.999997795,0.52670449,0.359601557,0.63150847,0.998072326,0.7132532,0.389366299,-0.078881331,0.998238325,0.55988729,0.476806164,0.731782436,0.034990668,0.749155402,0.50991118,-0.243030339,0.985064447,0.516841829,0.563558817,0.597840309,0.065319836,0.771216571,0.54744339,-0.28554517,0.967293322,0.507299066,0.589486241,0.575437844,0.075214781,0.747364044,0.552884459,-0.308394581,0.96644634,0.494753659,0.58875531,0.515840828,0.078231737,0.735714495,0.543688297,-0.248659447,0.956556261,0.506942868,0.579692066,0.562307358,0.086340234,0.634037316,0.501898229,-0.194413885,0.999818563,0.580510616,0.525777221,0.194315851,0.998839557,0.640825152,0.694010854,-0.482100159,0.980793774,0.575707018,0.703011155,-0.107417904,0.559390426,0.670785189,0.896656811,-0.729945302,0.933823287,0.617593944,0.89705354,-0.380852669,0.600536108,0.717812002,0.929136157,-0.755806804,0.754561186,0.64491868,0.928238094,-0.416391462,0.597752273,0.561358809,0.947042644,-0.974559367,0.908182263,0.468212426,0.939118207,-0.598160744,0.666872919
1,0.999955654,0.30708763,0.063914783,0.999997795,0.526123405,0.35956043,0.634214044,0.998029292,0.715333641,0.393906057,-0.080029756,0.998313367,0.559301019,0.469645649,0.731243193,0.033434384,0.751312196,0.516599894,-0.247043744,0.985658586,0.517625749,0.562703669,0.60154146,0.06296055,0.772796571,0.549922347,-0.291963577,0.968332589,0.508247018,0.588449597,0.57818073,0.073116228,0.746941984,0.555414855,-0.314760983,0.967529595,0.495148629,0.587706566,0.519685507,0.076055944,0.735121071,0.546310663,-0.252383262,0.957889736,0.507281601,0.578752756,0.566371858,0.083940938,0.63385123,0.501778543,-0.194492683,0.999817789,0.576107562,0.525599301,0.194396913,0.998828351,0.640645564,0.694004238,-0.479275137,0.980651855,0.576791227,0.702970207,-0.09950868,0.552016616,0.670855641,0.896695137,-0.717948973,0.931511641,0.620763183,0.89730227,-0.372300297,0.593490958,0.717461467,0.929128647,-0.741429567,0.751177549,0.650673151,0.928707719,-0.407916307,0.592706025,0.561391771,0.946989238,-0.961805701,0.905019701,0.472596288,0.939472497,-0.596077681,0.658379376
1,0.999957561,0.307089627,0.075115189,0.999997854,0.521292269,0.359041184,0.652284086,0.997985899,0.717689097,0.396249771,-0.063449048,0.998384178,0.536359668,0.469421864,0.838147163,0.033057306,0.751983702,0.518416286,-0.217655391,0.985989153,0.495936424,0.537466764,0.805924833,0.06286636,0.773193359,0.550507247,-0.257931024,0.968704104,0.486502618,0.560088992,0.795162201,0.073460035,0.746551573,0.555943489,-0.292546839,0.96800071,0.477745086,0.55853039,0.74496758,0.076443106,0.734728754,0.546924233,-0.226444945,0.958530724,0.488556027,0.551330745,0.777321875,0.084284626,0.633534551,0.501785994,-0.195143953,0.999819636,0.570927322,0.525462747,0.195059568,0.998842537,0.640493393,0.693990111,-0.475401729,0.980115771,0.576990664,0.70295459,-0.098400421,0.541826487,0.670726418,0.896554649,-0.699476182,0.930054486,0.621610165,0.897291541,-0.352758884,0.589016974,0.717281997,0.929022908,-0.721768677,0.74824965,0.651244283,0.928694069,-0.387311608,0.590330303,0.561290801,0.946606636,-0.954673111,0.90304327,0.474687248,0.939433932,-0.59397012,0.653340816
1,0.999957383,0.307085156,0.065351307,0.999997854,0.520049453,0.358175248,0.650880396,0.99795264,0.717555463,0.396027833,-0.06687323,0.998435199,0.536891699,0.47044903,0.794406235,0.032557499,0.751824498,0.518090487,-0.225102291,0.986280441,0.49863857,0.540809035,0.709876537,0.06219871,0.773371875,0.550274909,-0.266343653,0.969065487,0.489160061,0.564263046,0.692214549,0.072921023,0.746670365,0.555775523,-0.29680565,0.968418777,0.479342222,0.562936127,0.638828278,0.075844906,0.734525621,0.546839893,-0.232467636,0.959084451,0.490378022,0.555277109,0.678172112,0.083555132,0.633190095,0.501637042,-0.195542842,0.999817133,0.570489287,0.524595618,0.195441499,0.998834193,0.640369177,0.69401443,-0.455180407,0.979695976,0.5776425,0.702728212,-0.085307546,0.533346832,0.670445085,0.895841002,-0.669715583,0.928771615,0.621585369,0.896533668,-0.324063778,0.584369183,0.717146993,0.928511024,-0.692434967,0.746786535,0.651324868,0.927850604,-0.356764972,0.587853074,0.559091747,0.946018994,-0.919202864,0.901342273,0.474647909,0.938482761,-0.54893899,0.649353564
